Minute,Fraction
1886,0.8981950000000001
1887,0.8981950000000001
1888,0.8981950000000001
1889,0.8981950000000001
1890,0.8981950000000001
1891,0.8981950000000001
1892,0.8981950000000001
22945,0.8512780000000001
22946,0.8512780000000001
22947,0.8512780000000001
22948,0.8512780000000001
32988,0.590226
32989,0.590226
32990,0.590226
32991,0.590226
32992,0.590226
33854,0.5663159999999999
33855,0.5663159999999999
33856,0.5663159999999999
37102,0.833534
37103,0.833534
37104,0.833534
37105,0.833534
37106,0.833534
37107,0.833534
48679,0.502256
48680,0.502256
48681,0.502256
48682,0.502256
48683,0.502256
48684,0.502256
51581,0.75203
51582,0.75203
51583,0.75203
51584,0.75203
51585,0.75203
51586,0.75203
53211,0.641053
53212,0.641053
53213,0.641053
53214,0.641053
53215,0.641053
53216,0.641053
55888,0.703308
55889,0.703308
55890,0.703308
55891,0.703308
55892,0.703308
55893,0.703308
55894,0.703308
59402,0.914436
59403,0.914436
59404,0.914436
59405,0.914436
59406,0.914436
61300,0.6822560000000001
61301,0.6822560000000001
61302,0.6822560000000001
61303,0.6822560000000001
61304,0.6822560000000001
61305,0.6822560000000001
61306,0.6822560000000001
61307,0.6822560000000001
66655,0.648271
66656,0.648271
66657,0.648271
66658,0.648271
66659,0.648271
66660,0.648271
75402,0.726917
75403,0.726917
75404,0.726917
75405,0.726917
75406,0.726917
75407,0.726917
75408,0.726917
75409,0.726917
79091,0.713534
79092,0.713534
79093,0.713534
79094,0.713534
79095,0.713534
79096,0.713534
79097,0.713534
79098,0.713534
79099,0.713534
79100,0.713534
79101,0.713534
79102,0.713534
81011,0.99985
81012,0.99985
81013,0.99985
96917,0.960902
96918,0.960902
96919,0.960902
96920,0.960902
114253,0.762105
114254,0.762105
114255,0.762105
114256,0.762105
114257,0.762105
114258,0.762105
121603,0.330226
121604,0.330226
121605,0.330226
121606,0.330226
121607,0.330226
121608,0.330226
121609,0.330226
134797,0.89594
134798,0.89594
134799,0.89594
135944,0.46285699999999996
135945,0.46285699999999996
135946,0.46285699999999996
135947,0.46285699999999996
135948,0.46285699999999996
147432,0.43729300000000004
147433,0.43729300000000004
147434,0.43729300000000004
163248,0.04406
167729,0.633383
167730,0.633383
167731,0.633383
167732,0.633383
167733,0.633383
167734,0.633383
167735,0.633383
167736,0.633383
178338,0.587218
178339,0.587218
178340,0.587218
178341,0.587218
178342,0.587218
179463,0.7756390000000001
179464,0.7756390000000001
179465,0.7756390000000001
179466,0.7756390000000001
179467,0.7756390000000001
179468,0.7756390000000001
188453,0.9350379999999999
188454,0.9350379999999999
188455,0.9350379999999999
188456,0.9350379999999999
188457,0.9350379999999999
188458,0.9350379999999999
203486,0.8981950000000001
203487,0.8981950000000001
203488,0.8981950000000001
203489,0.8981950000000001
203490,0.8981950000000001
203491,0.8981950000000001
203492,0.8981950000000001
213566,0.8981950000000001
213567,0.8981950000000001
213568,0.8981950000000001
213569,0.8981950000000001
213570,0.8981950000000001
213571,0.8981950000000001
213572,0.8981950000000001
248716,0.816692
248717,0.816692
248718,0.816692
