Minute,Fraction
2636,0.46990200000000004
2637,0.46990200000000004
2638,0.46990200000000004
2773,0.383718
2774,0.383718
2775,0.383718
2776,0.383718
2777,0.383718
2778,0.383718
9065,0.521612
9066,0.521612
9067,0.521612
9068,0.521612
9069,0.521612
9070,0.521612
9071,0.521612
12506,0.509149
12507,0.509149
17003,0.537125
17004,0.537125
17005,0.537125
17006,0.537125
17007,0.537125
17008,0.537125
17009,0.537125
32239,0.42362799999999995
32240,0.42362799999999995
32241,0.42362799999999995
32242,0.42362799999999995
32243,0.42362799999999995
40819,0.235746
40820,0.235746
40821,0.235746
40822,0.235746
40823,0.235746
40824,0.235746
40825,0.235746
40826,0.235746
47426,0.592548
47427,0.592548
47428,0.592548
47429,0.592548
47430,0.592548
47431,0.592548
47432,0.592548
47433,0.592548
47434,0.592548
47435,0.592548
51258,0.810395
51259,0.810395
51260,0.810395
51261,0.810395
51262,0.810395
51263,0.810395
58838,0.614028
58839,0.614028
58840,0.614028
58841,0.614028
58842,0.614028
58843,0.614028
58844,0.614028
63080,0.5277109999999999
63081,0.5277109999999999
63082,0.5277109999999999
63083,0.5277109999999999
63084,0.5277109999999999
63085,0.5277109999999999
67467,0.339167
67468,0.339167
67469,0.339167
67470,0.339167
67471,0.339167
67472,0.339167
68823,0.605675
68824,0.605675
68825,0.605675
68826,0.605675
68827,0.605675
75184,0.568682
75185,0.568682
75186,0.568682
75187,0.568682
75188,0.568682
75189,0.568682
76868,0.702731
76869,0.702731
76870,0.702731
76871,0.702731
76872,0.702731
76873,0.702731
76874,0.702731
76875,0.702731
76876,0.702731
79752,0.649695
79753,0.649695
79754,0.649695
79755,0.649695
79756,0.649695
80388,0.690135
80389,0.690135
80390,0.690135
80391,0.690135
80392,0.690135
80393,0.690135
87546,0.579289
87547,0.579289
87548,0.579289
87549,0.579289
87550,0.579289
103483,0.59825
103484,0.59825
103485,0.59825
103486,0.59825
116422,0.492708
116423,0.492708
116424,0.492708
129385,0.513259
129386,0.513259
129387,0.513259
129388,0.513259
129389,0.513259
129390,0.513259
129394,0.594007
129395,0.594007
129396,0.594007
129397,0.594007
133693,0.47626599999999997
133694,0.47626599999999997
133695,0.47626599999999997
133696,0.47626599999999997
138089,0.555688
138090,0.555688
138091,0.555688
138092,0.555688
138093,0.555688
138094,0.555688
138095,0.555688
138096,0.555688
145896,0.750199
145897,0.750199
145898,0.750199
145899,0.750199
145900,0.750199
145901,0.750199
145902,0.750199
145903,0.750199
155436,0.526651
155437,0.526651
159776,0.458499
159777,0.458499
159778,0.458499
160343,0.48793400000000003
160344,0.48793400000000003
160345,0.48793400000000003
160346,0.48793400000000003
160347,0.48793400000000003
160348,0.48793400000000003
160349,0.48793400000000003
161014,0.407717
178335,0.725272
178336,0.725272
178337,0.725272
178338,0.725272
178339,0.725272
178340,0.725272
178341,0.725272
178342,0.725272
178345,0.497083
178346,0.497083
178347,0.497083
178348,0.497083
178349,0.497083
178350,0.497083
182704,0.8343940000000001
182705,0.8343940000000001
182706,0.8343940000000001
191172,0.743039
191173,0.743039
191174,0.743039
191175,0.743039
192886,0.666401
192887,0.666401
192888,0.666401
192889,0.666401
192890,0.666401
192891,0.666401
195530,0.6381600000000001
195531,0.6381600000000001
195532,0.6381600000000001
195533,0.6381600000000001
195534,0.6381600000000001
197699,0.47653100000000004
197700,0.47653100000000004
197701,0.47653100000000004
197702,0.47653100000000004
200916,0.532087
200917,0.532087
200918,0.532087
200919,0.532087
200920,0.532087
204236,0.46990200000000004
204237,0.46990200000000004
204238,0.46990200000000004
204373,0.383718
204374,0.383718
204375,0.383718
204376,0.383718
204377,0.383718
204378,0.383718
210665,0.521612
210666,0.521612
210667,0.521612
210668,0.521612
210669,0.521612
210670,0.521612
210671,0.521612
214316,0.46990200000000004
214317,0.46990200000000004
214318,0.46990200000000004
214453,0.383718
214454,0.383718
214455,0.383718
214456,0.383718
214457,0.383718
214458,0.383718
220745,0.521612
220746,0.521612
220747,0.521612
220748,0.521612
220749,0.521612
220750,0.521612
220751,0.521612
229798,0.42813599999999996
229799,0.42813599999999996
229800,0.42813599999999996
229801,0.42813599999999996
229802,0.42813599999999996
229803,0.42813599999999996
229804,0.42813599999999996
229805,0.42813599999999996
230275,0.48793400000000003
230276,0.48793400000000003
230277,0.48793400000000003
230278,0.48793400000000003
230279,0.48793400000000003
230280,0.48793400000000003
230281,0.48793400000000003
230282,0.48793400000000003
230283,0.781225
230284,0.781225
230285,0.781225
230286,0.781225
230287,0.781225
230288,0.781225
230289,0.781225
231934,0.8160970000000001
231935,0.8160970000000001
231936,0.8160970000000001
231937,0.8160970000000001
235349,0.556351
235350,0.556351
235351,0.556351
235352,0.556351
235353,0.556351
235354,0.556351
235355,0.556351
235356,0.556351
236159,0.7117479999999999
236160,0.7117479999999999
236161,0.7117479999999999
