Minute,Fraction
3512,0.816801
3513,0.816801
7778,0.51775
7779,0.51775
7780,0.51775
7781,0.51775
8320,0.7100069999999999
8321,0.7100069999999999
8322,0.7100069999999999
8323,0.7100069999999999
8324,0.7100069999999999
8325,0.7100069999999999
8326,0.7100069999999999
8327,0.7100069999999999
8328,0.7100069999999999
17783,0.687217
17784,0.687217
17785,0.687217
17786,0.687217
21508,0.6648649999999999
21509,0.6648649999999999
21510,0.6648649999999999
21511,0.6648649999999999
21512,0.6648649999999999
21513,0.6648649999999999
21514,0.6648649999999999
21515,0.6648649999999999
21516,0.6648649999999999
21517,0.6648649999999999
25195,0.708108
25196,0.708108
25197,0.708108
25198,0.708108
25199,0.708108
25200,0.708108
31399,0.9642069999999999
31400,0.9642069999999999
31401,0.9642069999999999
31402,0.9642069999999999
31403,0.9642069999999999
32777,0.25011
32778,0.25011
32779,0.25011
32780,0.25011
32781,0.25011
34350,0.541417
34351,0.541417
34352,0.541417
34353,0.541417
35775,0.602484
42192,0.8945219999999999
42193,0.8945219999999999
42194,0.8945219999999999
42195,0.8945219999999999
42196,0.8945219999999999
42197,0.8945219999999999
42198,0.8945219999999999
43539,0.551059
43540,0.551059
43541,0.551059
43542,0.551059
43543,0.551059
43544,0.551059
49896,0.617677
49897,0.617677
49898,0.617677
49899,0.617677
49900,0.617677
49901,0.617677
49902,0.617677
49903,0.617677
49904,0.617677
49905,0.617677
51756,0.672754
51757,0.672754
51758,0.672754
51759,0.672754
51760,0.672754
55942,0.54989
55943,0.54989
55944,0.54989
55945,0.54989
55946,0.54989
55947,0.54989
55948,0.54989
55949,0.54989
55950,0.54989
57452,0.825274
57453,0.825274
57454,0.825274
57455,0.825274
57456,0.825274
57457,0.825274
60349,0.642513
60350,0.642513
60351,0.642513
62429,0.6413439999999999
62430,0.6413439999999999
62431,0.6413439999999999
62432,0.6413439999999999
62433,0.6413439999999999
62434,0.6413439999999999
74493,0.6013149999999999
74494,0.6013149999999999
74495,0.6013149999999999
74496,0.6013149999999999
74497,0.6013149999999999
74498,0.6013149999999999
74499,0.6013149999999999
74500,0.6013149999999999
81389,0.724324
81390,0.724324
81391,0.724324
81392,0.724324
81393,0.724324
82597,0.9642069999999999
82598,0.9642069999999999
82599,0.9642069999999999
82600,0.9642069999999999
86205,0.5867060000000001
86206,0.5867060000000001
86207,0.5867060000000001
86208,0.5867060000000001
86209,0.5867060000000001
86210,0.386852
86211,0.386852
86212,0.386852
86213,0.386852
86214,0.386852
86215,0.386852
86216,0.386852
86224,0.764938
86225,0.764938
86226,0.764938
86227,0.764938
86228,0.764938
86229,0.764938
86230,0.764938
87011,0.9038709999999999
87012,0.9038709999999999
87013,0.9038709999999999
87014,0.9038709999999999
87015,0.9038709999999999
87016,0.9038709999999999
87017,0.9038709999999999
87018,0.9038709999999999
90383,0.649379
90384,0.649379
90385,0.649379
90386,0.649379
90387,0.649379
90388,0.649379
93031,0.548283
93032,0.548283
93033,0.548283
93034,0.548283
93035,0.548283
95524,0.861359
95525,0.861359
95526,0.861359
95527,0.861359
95528,0.861359
97913,0.635354
97914,0.635354
97915,0.635354
97916,0.635354
97917,0.635354
97918,0.635354
98472,0.6983199999999999
98473,0.6983199999999999
98474,0.6983199999999999
98475,0.6983199999999999
98476,0.6983199999999999
98477,0.6983199999999999
98478,0.6983199999999999
101806,0.5240319999999999
101807,0.5240319999999999
101808,0.5240319999999999
101809,0.5240319999999999
101810,0.5240319999999999
116396,0.679766
116397,0.679766
116398,0.679766
116399,0.679766
116400,0.679766
116401,0.679766
116402,0.679766
127360,0.721549
127361,0.721549
127362,0.721549
127363,0.721549
127364,0.721549
127365,0.721549
127366,0.721549
127367,0.721549
127368,0.721549
138009,0.630972
138010,0.630972
138011,0.630972
138012,0.630972
138013,0.630972
138014,0.630972
138015,0.630972
141618,0.640614
141619,0.640614
141620,0.640614
141621,0.640614
142236,0.721256
142237,0.721256
142238,0.721256
142239,0.721256
142240,0.721256
142241,0.721256
142242,0.721256
142243,0.721256
142244,0.721256
142245,0.721256
143654,0.30299499999999996
143655,0.30299499999999996
143656,0.30299499999999996
143657,0.30299499999999996
143658,0.30299499999999996
143659,0.30299499999999996
148060,0.944485
148061,0.944485
148062,0.944485
148063,0.944485
148064,0.944485
148065,0.944485
148066,0.944485
148067,0.944485
148068,0.944485
148069,0.944485
148070,0.944485
148071,0.944485
150929,0.913367
150930,0.913367
150931,0.913367
150932,0.913367
150933,0.913367
150934,0.913367
150935,0.913367
150936,0.913367
152176,0.792988
152177,0.792988
152178,0.792988
152179,0.792988
152180,0.792988
152181,0.792988
152182,0.792988
152183,0.792988
152184,0.792988
153690,0.49203800000000003
153691,0.49203800000000003
162610,0.772389
162611,0.772389
162612,0.772389
162613,0.772389
162614,0.772389
162615,0.772389
163910,0.715267
163911,0.715267
163912,0.715267
163913,0.715267
163914,0.715267
163915,0.715267
172282,0.5538350000000001
172283,0.5538350000000001
172284,0.5538350000000001
172285,0.5538350000000001
172286,0.5538350000000001
172287,0.5538350000000001
173400,0.7962020000000001
173401,0.7962020000000001
173402,0.7962020000000001
173403,0.7962020000000001
173404,0.7962020000000001
173405,0.7962020000000001
175894,0.785099
175895,0.785099
175896,0.785099
175897,0.785099
175898,0.785099
176056,0.800438
176057,0.800438
176058,0.800438
176059,0.800438
176060,0.800438
178310,0.522863
178311,0.522863
178312,0.522863
178313,0.522863
178314,0.522863
178315,0.522863
182626,0.470416
182627,0.470416
182628,0.470416
182629,0.470416
182630,0.470416
182631,0.470416
182784,0.803506
182785,0.803506
182786,0.803506
182787,0.803506
185457,0.446165
185458,0.446165
185459,0.446165
185460,0.446165
188312,0.847334
188313,0.847334
188314,0.847334
188315,0.847334
188316,0.847334
188317,0.847334
188318,0.847334
188319,0.847334
192436,0.6074510000000001
192437,0.6074510000000001
192438,0.6074510000000001
192439,0.6074510000000001
192440,0.6074510000000001
