Minute,Fraction
822426,0.603039
822427,0.603039
822428,0.603039
822429,0.603039
822430,0.603039
822431,0.603039
830940,0.700868
830941,0.700868
837058,0.414472
837059,0.414472
837060,0.414472
837061,0.414472
837062,0.414472
837063,0.414472
844852,0.722576
844853,0.722576
844854,0.722576
844855,0.722576
844856,0.722576
844857,0.722576
844858,0.722576
844859,0.722576
844860,0.722576
844861,0.722576
854932,0.722576
854933,0.722576
854934,0.722576
854935,0.722576
854936,0.722576
854937,0.722576
854938,0.722576
854939,0.722576
854940,0.722576
854941,0.722576
858958,0.80521
858959,0.80521
858960,0.80521
858961,0.80521
858962,0.80521
858963,0.80521
858964,0.80521
858965,0.80521
859893,0.356295
859894,0.356295
859895,0.356295
859896,0.356295
859897,0.356295
859898,0.356295
862202,0.962808
862203,0.962808
862204,0.962808
862205,0.962808
862206,0.962808
862207,0.962808
864108,0.65398
864109,0.65398
864110,0.65398
864111,0.65398
864112,0.65398
864113,0.65398
864114,0.65398
864115,0.65398
864116,0.65398
867707,0.626339
867708,0.626339
867709,0.626339
867710,0.626339
867711,0.626339
867712,0.626339
869937,0.33314
869938,0.33314
869939,0.33314
869940,0.33314
869941,0.33314
869942,0.33314
870054,0.7111430000000001
870055,0.7111430000000001
870056,0.7111430000000001
870057,0.7111430000000001
870058,0.7111430000000001
870059,0.7111430000000001
872112,0.770912
872113,0.770912
872114,0.770912
872115,0.770912
872116,0.770912
872117,0.770912
872118,0.770912
902936,0.771491
902937,0.771491
902938,0.771491
902939,0.771491
902940,0.771491
902941,0.771491
906519,0.700289
906520,0.700289
906521,0.700289
906522,0.700289
906523,0.700289
906524,0.700289
906525,0.700289
906526,0.700289
912676,1.0
912677,1.0
912678,1.0
912679,1.0
918803,0.8235889999999999
918804,0.8235889999999999
918805,0.8235889999999999
918806,0.8235889999999999
918807,0.8235889999999999
918808,0.8235889999999999
918809,0.8235889999999999
923224,0.7520979999999999
923225,0.7520979999999999
923226,0.7520979999999999
923227,0.7520979999999999
923228,0.7520979999999999
923229,0.7520979999999999
923230,0.7520979999999999
926032,0.664834
926033,0.664834
926034,0.664834
926035,0.664834
926036,0.664834
926037,0.664834
926038,0.664834
928441,0.743271
928442,0.743271
928443,0.743271
928444,0.743271
928445,0.743271
929572,0.5159189999999999
929573,0.5159189999999999
929574,0.5159189999999999
929575,0.5159189999999999
929576,0.5159189999999999
929577,0.5159189999999999
929578,0.5159189999999999
934538,0.68466
934539,0.68466
934540,0.68466
934541,0.68466
934542,0.68466
934543,0.68466
934544,0.68466
934545,0.68466
935245,0.5771350000000001
935246,0.5771350000000001
935247,0.5771350000000001
935248,0.5771350000000001
935249,0.5771350000000001
935250,0.5771350000000001
935251,0.5771350000000001
935252,0.5771350000000001
936142,0.68712
936143,0.68712
936144,0.68712
936145,0.68712
936146,0.68712
953006,0.60246
953007,0.60246
953008,0.60246
953009,0.60246
953010,0.60246
953011,0.60246
953012,0.60246
960466,0.48191000000000006
960467,0.48191000000000006
960468,0.48191000000000006
960469,0.48191000000000006
960470,0.48191000000000006
960471,0.48191000000000006
960472,0.48191000000000006
960473,0.48191000000000006
976830,0.7263390000000001
976831,0.7263390000000001
982830,0.8369030000000001
982831,0.8369030000000001
982832,0.8369030000000001
982833,0.8369030000000001
982834,0.8369030000000001
982835,0.8369030000000001
982836,0.8369030000000001
984387,0.597395
984388,0.597395
984389,0.597395
984390,0.597395
984391,0.597395
984392,0.597395
984393,0.597395
989174,0.745876
989175,0.745876
989176,0.745876
989177,0.745876
989178,0.745876
989179,0.745876
989180,0.745876
989181,0.745876
989182,0.745876
990525,0.718234
990526,0.718234
990527,0.718234
990528,0.718234
990529,0.718234
993628,0.588133
993629,0.588133
993630,0.588133
993631,0.588133
993677,0.815919
993678,0.815919
993679,0.815919
993680,0.815919
993681,0.815919
993682,0.815919
993683,0.815919
993684,0.815919
993685,0.815919
993686,0.815919
993805,0.44211300000000003
993806,0.44211300000000003
993807,0.44211300000000003
993808,0.44211300000000003
993809,0.44211300000000003
994385,0.668307
994386,0.668307
994387,0.668307
994388,0.668307
994389,0.668307
994390,0.668307
994391,0.668307
994392,0.668307
999080,0.567438
999081,0.567438
999082,0.567438
999083,0.567438
999084,0.567438
999085,0.567438
999086,0.567438
999087,0.567438
1010548,0.607959
1010549,0.607959
1010550,0.607959
1010551,0.607959
1010552,0.607959
1010553,0.607959
1010554,0.607959
1013945,0.366425
1013946,0.366425
1013947,0.366425
1013948,0.366425
1013949,0.366425
1019818,0.83314
1019819,0.83314
1019820,0.83314
1019821,0.83314
1019822,0.83314
1025558,0.486975
1025559,0.486975
1025560,0.486975
1025561,0.486975
1026930,0.73835
1026931,0.73835
1026932,0.73835
1026933,0.73835
1026934,0.73835
1036372,0.722576
1036373,0.722576
1036374,0.722576
1036375,0.722576
1036376,0.722576
1036377,0.722576
1036378,0.722576
1036379,0.722576
1036380,0.722576
1036381,0.722576
1046452,0.722576
1046453,0.722576
1046454,0.722576
1046455,0.722576
1046456,0.722576
1046457,0.722576
1046458,0.722576
1046459,0.722576
1046460,0.722576
1046461,0.722576
1058313,0.722576
1058314,0.722576
1058315,0.722576
1058316,0.722576
1058317,0.722576
1058318,0.722576
1058319,0.722576
1058320,0.722576
1058321,0.722576
1058322,0.722576
1068932,0.663676
1068933,0.663676
1068934,0.663676
1068935,0.663676
1073302,0.356295
1073303,0.356295
1073304,0.356295
1073305,0.356295
1073306,0.356295
1073307,0.356295
1073308,0.356295
1073309,0.356295
1073310,0.356295
1074679,0.815051
1074680,0.815051
1074681,0.815051
1074682,0.815051
1074683,0.815051
1074684,0.815051
1079170,0.595514
1079171,0.595514
1079172,0.595514
1079173,0.595514
1082592,0.659479
1082593,0.659479
1082594,0.659479
1082595,0.659479
1084361,0.444428
1084362,0.444428
1084363,0.444428
1084364,0.444428
1084365,0.444428
1084366,0.444428
1084559,0.612301
1084560,0.612301
1084561,0.612301
1084562,0.612301
1084563,0.612301
1084564,0.612301
1084565,0.612301
1090017,0.9078149999999999
1090018,0.9078149999999999
1097010,0.46121599999999996
1097011,0.46121599999999996
1097012,0.46121599999999996
1097013,0.46121599999999996
1097788,0.54848
1097789,0.54848
1097790,0.54848
1097791,0.54848
1097792,0.54848
1097793,0.54848
1097794,0.54848
1097795,0.54848
1097796,0.54848
1098453,0.685962
1098454,0.685962
1098455,0.685962
1101435,0.598119
1101436,0.598119
1101437,0.598119
1101438,0.598119
1101439,0.598119
1101440,0.598119
1101441,0.598119
1115733,0.89725
1115734,0.89725
1115735,0.89725
1115736,0.89725
1115737,0.89725
1124564,0.7017369999999999
1124565,0.7017369999999999
1124566,0.7017369999999999
1124567,0.7017369999999999
1124568,0.7017369999999999
1124569,0.7017369999999999
1124570,0.7017369999999999
1125157,0.50275
1125158,0.50275
1125159,0.50275
1142351,0.573661
1142352,0.573661
1142353,0.573661
1142354,0.573661
1142355,0.573661
1151134,0.996237
1151135,0.996237
1151136,0.996237
1162705,0.6238779999999999
1162706,0.6238779999999999
1162707,0.6238779999999999
1162708,0.6238779999999999
1162709,0.6238779999999999
1162710,0.6238779999999999
1162711,0.6238779999999999
1165386,0.554559
1165387,0.554559
1165388,0.554559
1165389,0.554559
1165390,0.554559
1165391,0.554559
1165392,0.554559
1165393,0.554559
1165394,0.554559
1165395,0.554559
1172660,0.5810420000000001
1172661,0.5810420000000001
1172662,0.5810420000000001
1172663,0.5810420000000001
1172664,0.5810420000000001
1172665,0.5810420000000001
1172666,0.5810420000000001
1182734,0.770188
1182735,0.770188
1182736,0.770188
1182737,0.770188
1182738,0.770188
1182739,0.770188
1189176,0.49421099999999996
1189177,0.49421099999999996
1189178,0.49421099999999996
1189179,0.49421099999999996
1189180,0.49421099999999996
1189181,0.49421099999999996
1189182,0.49421099999999996
1189963,0.575253
1189964,0.575253
1189965,0.575253
1189966,0.575253
1213150,0.900724
1213151,0.900724
1213152,0.900724
1213153,0.900724
1222746,0.581331
1222747,0.581331
1222748,0.581331
1222973,0.860203
1222974,0.860203
1222975,0.860203
1222976,0.860203
1222977,0.860203
1222978,0.860203
1232694,0.717366
1232695,0.717366
1232696,0.717366
1232697,0.717366
1232698,0.717366
1232699,0.717366
1237669,0.5878439999999999
1237670,0.5878439999999999
1237671,0.5878439999999999
1237672,0.5878439999999999
1237673,0.5878439999999999
1237674,0.5878439999999999
1240205,0.640666
1240206,0.640666
1240207,0.640666
1240208,0.640666
1240209,0.640666
1240210,0.640666
1240211,0.640666
1240212,0.640666
1241244,0.579595
1241245,0.579595
1241246,0.579595
1241247,0.579595
1241248,0.579595
1241798,0.693198
1241799,0.693198
1241800,0.693198
1241801,0.693198
1241802,0.693198
1241803,0.693198
1245403,0.729088
1245404,0.729088
1245405,0.729088
1245406,0.729088
1246021,0.736614
1246022,0.736614
1246023,0.736614
1246024,0.736614
1246025,0.736614
1246026,0.736614
1246156,0.721708
1246157,0.721708
1246158,0.721708
1246159,0.721708
1246160,0.721708
1246161,0.721708
1246162,0.721708
1253277,0.6342979999999999
1253278,0.6342979999999999
1253279,0.6342979999999999
1253280,0.6342979999999999
1259913,0.722576
1259914,0.722576
1259915,0.722576
1259916,0.722576
1259917,0.722576
1259918,0.722576
1259919,0.722576
1259920,0.722576
1259921,0.722576
1259922,0.722576
1269993,0.722576
1269994,0.722576
1269995,0.722576
1269996,0.722576
1269997,0.722576
1269998,0.722576
1269999,0.722576
1270000,0.722576
1270001,0.722576
1270002,0.722576
1275463,0.871346
1275464,0.871346
1275465,0.871346
1275466,0.871346
1275467,0.871346
1275468,0.871346
1282199,0.667149
1282200,0.667149
1282201,0.667149
1282202,0.667149
1284940,0.46657
1284941,0.46657
1284942,0.46657
1284943,0.46657
1300564,0.46439899999999995
1300565,0.46439899999999995
1300566,0.46439899999999995
1300567,0.46439899999999995
1300568,0.46439899999999995
1300569,0.46439899999999995
1303601,0.41664300000000004
1303602,0.41664300000000004
1303603,0.41664300000000004
1303604,0.41664300000000004
1303605,0.41664300000000004
1303606,0.41664300000000004
1303607,0.41664300000000004
1303608,0.41664300000000004
1303609,0.41664300000000004
1313963,0.46454399999999996
1313964,0.46454399999999996
1313965,0.46454399999999996
1313966,0.46454399999999996
1313967,0.46454399999999996
1313968,0.46454399999999996
1314636,0.6460199999999999
1314637,0.6460199999999999
1314638,0.6460199999999999
1314639,0.6460199999999999
1317467,0.536469
1317468,0.536469
1317469,0.536469
1317470,0.536469
1317471,0.536469
1317472,0.536469
1317473,0.536469
1317474,0.536469
1317475,0.536469
1317476,0.536469
1318736,0.677713
1318737,0.677713
1318738,0.677713
1318739,0.677713
1318740,0.677713
1318741,0.677713
1329249,0.580174
1329250,0.580174
1329251,0.580174
1329252,0.580174
1329253,0.580174
1329254,0.580174
1331822,0.723444
1331823,0.723444
1331824,0.723444
1331825,0.723444
1331826,0.723444
1331827,0.723444
1331828,0.723444
1331829,0.723444
1331830,0.723444
1333198,0.7963819999999999
1333199,0.7963819999999999
1333200,0.7963819999999999
1333201,0.7963819999999999
1333202,0.7963819999999999
1333203,0.7963819999999999
1333282,0.600579
1333283,0.600579
1333284,0.600579
1333285,0.600579
